date,trend_tariff,trend_inflation,trend_war
2021-07-30,1.2236842105263157,19.0,18.763157894736842
2021-07-31,1.2631578947368418,17.0,17.55263157894737
2021-08-01,1.2631578947368418,17.0,17.55263157894737
2021-08-02,1.2631578947368418,17.0,17.55263157894737
2021-08-03,1.2631578947368418,17.0,17.55263157894737
2021-08-04,1.2631578947368418,17.0,17.55263157894737
2021-08-05,1.2631578947368418,17.0,17.55263157894737
2021-08-06,1.2631578947368418,17.0,17.55263157894737
2021-08-07,1.0657894736842104,16.0,16.342105263157894
2021-08-08,1.0657894736842104,16.0,16.342105263157894
2021-08-09,1.0657894736842104,16.0,16.342105263157894
2021-08-10,1.0657894736842104,16.0,16.342105263157894
2021-08-11,1.0657894736842104,16.0,16.342105263157894
2021-08-12,1.0657894736842104,16.0,16.342105263157894
2021-08-13,1.0657894736842104,16.0,16.342105263157894
2021-08-14,1.1052631578947365,18.0,16.94736842105263
2021-08-15,1.1052631578947365,18.0,16.94736842105263
2021-08-16,1.1052631578947365,18.0,16.94736842105263
2021-08-17,1.1052631578947365,18.0,16.94736842105263
2021-08-18,1.1052631578947365,18.0,16.94736842105263
2021-08-19,1.1052631578947365,18.0,16.94736842105263
2021-08-20,1.1052631578947365,18.0,16.94736842105263
2021-08-21,1.144736842105263,16.0,19.36842105263158
2021-08-22,1.144736842105263,16.0,19.36842105263158
2021-08-23,1.144736842105263,16.0,19.36842105263158
2021-08-24,1.144736842105263,16.0,19.36842105263158
2021-08-25,1.144736842105263,16.0,19.36842105263158
2021-08-26,1.144736842105263,16.0,19.36842105263158
2021-08-27,1.144736842105263,16.0,19.36842105263158
2021-08-28,1.2236842105263157,16.0,16.94736842105263
2021-08-29,1.2236842105263157,16.0,16.94736842105263
2021-08-30,1.2236842105263157,16.0,16.94736842105263
2021-08-31,1.2236842105263157,16.0,16.94736842105263
2021-09-01,1.2236842105263157,16.0,16.94736842105263
2021-09-02,1.2236842105263157,16.0,16.94736842105263
2021-09-03,1.2236842105263157,16.0,16.94736842105263
2021-09-04,1.3421052631578947,15.0,18.157894736842106
2021-09-05,1.3421052631578947,15.0,18.157894736842106
2021-09-06,1.3421052631578947,15.0,18.157894736842106
2021-09-07,1.3421052631578947,15.0,18.157894736842106
2021-09-08,1.3421052631578947,15.0,18.157894736842106
2021-09-09,1.3421052631578947,15.0,18.157894736842106
2021-09-10,1.3421052631578947,15.0,18.157894736842106
2021-09-11,1.3421052631578947,16.0,18.763157894736842
2021-09-12,1.3421052631578947,16.0,18.763157894736842
2021-09-13,1.3421052631578947,16.0,18.763157894736842
2021-09-14,1.3421052631578947,16.0,18.763157894736842
2021-09-15,1.3421052631578947,16.0,18.763157894736842
2021-09-16,1.3421052631578947,16.0,18.763157894736842
2021-09-17,1.3421052631578947,16.0,18.763157894736842
2021-09-18,1.5394736842105259,20.0,18.157894736842106
2021-09-19,1.5394736842105259,20.0,18.157894736842106
2021-09-20,1.5394736842105259,20.0,18.157894736842106
2021-09-21,1.5394736842105259,20.0,18.157894736842106
2021-09-22,1.5394736842105259,20.0,18.157894736842106
2021-09-23,1.5394736842105259,20.0,18.157894736842106
2021-09-24,1.5394736842105259,20.0,18.157894736842106
2021-09-25,1.894736842105263,18.0,18.763157894736842
2021-09-26,1.894736842105263,18.0,18.763157894736842
2021-09-27,1.894736842105263,18.0,18.763157894736842
2021-09-28,1.894736842105263,18.0,18.763157894736842
2021-09-29,1.894736842105263,18.0,18.763157894736842
2021-09-30,1.894736842105263,18.0,18.763157894736842
2021-10-01,1.894736842105263,18.0,18.763157894736842
2021-10-02,2.0921052631578947,20.0,17.55263157894737
2021-10-03,2.0921052631578947,20.0,17.55263157894737
2021-10-04,2.0921052631578947,20.0,17.55263157894737
2021-10-05,2.0921052631578947,20.0,17.55263157894737
2021-10-06,2.0921052631578947,20.0,17.55263157894737
2021-10-07,2.0921052631578947,20.0,17.55263157894737
2021-10-08,2.0921052631578947,20.0,17.55263157894737
2021-10-09,2.0526315789473686,21.0,17.55263157894737
2021-10-10,2.0526315789473686,21.0,17.55263157894737
2021-10-11,2.0526315789473686,21.0,17.55263157894737
2021-10-12,2.0526315789473686,21.0,17.55263157894737
2021-10-13,2.0526315789473686,21.0,17.55263157894737
2021-10-14,2.0526315789473686,21.0,17.55263157894737
2021-10-15,2.0526315789473686,21.0,17.55263157894737
2021-10-16,1.934210526315789,27.0,16.342105263157894
2021-10-17,1.934210526315789,27.0,16.342105263157894
2021-10-18,1.934210526315789,27.0,16.342105263157894
2021-10-19,1.934210526315789,27.0,16.342105263157894
2021-10-20,1.934210526315789,27.0,16.342105263157894
2021-10-21,1.934210526315789,27.0,16.342105263157894
2021-10-22,1.934210526315789,27.0,16.342105263157894
2021-10-23,2.2499999999999996,26.0,19.36842105263158
2021-10-24,2.2499999999999996,26.0,19.36842105263158
2021-10-25,2.2499999999999996,26.0,19.36842105263158
2021-10-26,2.2499999999999996,26.0,19.36842105263158
2021-10-27,2.2499999999999996,26.0,19.36842105263158
2021-10-28,2.2499999999999996,26.0,19.36842105263158
2021-10-29,2.2499999999999996,26.0,19.36842105263158
2021-10-30,2.328947368421052,28.0,18.157894736842106
2021-10-31,2.328947368421052,28.0,18.157894736842106
2021-11-01,2.328947368421052,28.0,18.157894736842106
2021-11-02,2.328947368421052,28.0,18.157894736842106
2021-11-03,2.328947368421052,28.0,18.157894736842106
2021-11-04,2.328947368421052,28.0,18.157894736842106
2021-11-05,2.328947368421052,28.0,18.157894736842106
2021-11-06,2.5263157894736836,24.0,17.55263157894737
2021-11-07,2.5263157894736836,24.0,17.55263157894737
2021-11-08,2.5263157894736836,24.0,17.55263157894737
2021-11-09,2.5263157894736836,24.0,17.55263157894737
2021-11-10,2.5263157894736836,24.0,17.55263157894737
2021-11-11,2.5263157894736836,24.0,17.55263157894737
2021-11-12,2.5263157894736836,24.0,17.55263157894737
2021-11-13,2.6052631578947363,46.0,19.36842105263158
2021-11-14,2.6052631578947363,46.0,19.36842105263158
2021-11-15,2.6052631578947363,46.0,19.36842105263158
2021-11-16,2.6052631578947363,46.0,19.36842105263158
2021-11-17,2.6052631578947363,46.0,19.36842105263158
2021-11-18,2.6052631578947363,46.0,19.36842105263158
2021-11-19,2.6052631578947363,46.0,19.36842105263158
2021-11-20,2.4473684210526314,38.0,17.55263157894737
2021-11-21,2.4473684210526314,38.0,17.55263157894737
2021-11-22,2.4473684210526314,38.0,17.55263157894737
2021-11-23,2.4473684210526314,38.0,17.55263157894737
2021-11-24,2.4473684210526314,38.0,17.55263157894737
2021-11-25,2.4473684210526314,38.0,17.55263157894737
2021-11-26,2.4473684210526314,38.0,17.55263157894737
2021-11-27,1.3421052631578947,24.0,15.736842105263158
2021-11-28,1.3421052631578947,24.0,15.736842105263158
2021-11-29,1.3421052631578947,24.0,15.736842105263158
2021-11-30,1.3421052631578947,24.0,15.736842105263158
2021-12-01,1.3421052631578947,24.0,15.736842105263158
2021-12-02,1.3421052631578947,24.0,15.736842105263158
2021-12-03,1.3421052631578947,24.0,15.736842105263158
2021-12-04,2.4473684210526314,27.0,17.55263157894737
2021-12-05,2.4473684210526314,27.0,17.55263157894737
2021-12-06,2.4473684210526314,27.0,17.55263157894737
2021-12-07,2.4473684210526314,27.0,17.55263157894737
2021-12-08,2.4473684210526314,27.0,17.55263157894737
2021-12-09,2.4473684210526314,27.0,17.55263157894737
2021-12-10,2.4473684210526314,27.0,17.55263157894737
2021-12-11,2.723684210526316,36.0,18.763157894736842
2021-12-12,2.723684210526316,36.0,18.763157894736842
2021-12-13,2.723684210526316,36.0,18.763157894736842
2021-12-14,2.723684210526316,36.0,18.763157894736842
2021-12-15,2.723684210526316,36.0,18.763157894736842
2021-12-16,2.723684210526316,36.0,18.763157894736842
2021-12-17,2.723684210526316,36.0,18.763157894736842
2021-12-18,2.4473684210526314,35.0,18.763157894736842
2021-12-19,2.4473684210526314,35.0,18.763157894736842
2021-12-20,2.4473684210526314,35.0,18.763157894736842
2021-12-21,2.4473684210526314,35.0,18.763157894736842
2021-12-22,2.4473684210526314,35.0,18.763157894736842
2021-12-23,2.4473684210526314,35.0,18.763157894736842
2021-12-24,2.4473684210526314,35.0,18.763157894736842
2021-12-25,0.9868421052631576,23.0,16.342105263157894
2021-12-26,0.9868421052631576,23.0,16.342105263157894
2021-12-27,0.9868421052631576,23.0,16.342105263157894
2021-12-28,0.9868421052631576,23.0,16.342105263157894
2021-12-29,0.9868421052631576,23.0,16.342105263157894
2021-12-30,0.9868421052631576,23.0,16.342105263157894
2021-12-31,0.9868421052631576,23.0,16.342105263157894
2022-01-01,0.7894736842105262,20.0,16.94736842105263
2022-01-02,0.7894736842105262,20.0,16.94736842105263
2022-01-03,0.7894736842105262,20.0,16.94736842105263
2022-01-04,0.7894736842105262,20.0,16.94736842105263
2022-01-05,0.7894736842105262,20.0,16.94736842105263
2022-01-06,0.7894736842105262,20.0,16.94736842105263
2022-01-07,0.7894736842105262,20.0,16.94736842105263
2022-01-08,1.7368421052631577,25.0,18.157894736842106
2022-01-09,1.7368421052631577,25.0,18.157894736842106
2022-01-10,1.7368421052631577,25.0,18.157894736842106
2022-01-11,1.7368421052631577,25.0,18.157894736842106
2022-01-12,1.7368421052631577,25.0,18.157894736842106
2022-01-13,1.7368421052631577,25.0,18.157894736842106
2022-01-14,1.7368421052631577,25.0,18.157894736842106
2022-01-15,2.328947368421052,38.0,21.184210526315788
2022-01-16,2.328947368421052,38.0,21.184210526315788
2022-01-17,2.328947368421052,38.0,21.184210526315788
2022-01-18,2.328947368421052,38.0,21.184210526315788
2022-01-19,2.328947368421052,38.0,21.184210526315788
2022-01-20,2.328947368421052,38.0,21.184210526315788
2022-01-21,2.328947368421052,38.0,21.184210526315788
2022-01-22,1.9736842105263153,29.0,19.973684210526315
2022-01-23,1.9736842105263153,29.0,19.973684210526315
2022-01-24,1.9736842105263153,29.0,19.973684210526315
2022-01-25,1.9736842105263153,29.0,19.973684210526315
2022-01-26,1.9736842105263153,29.0,19.973684210526315
2022-01-27,1.9736842105263153,29.0,19.973684210526315
2022-01-28,1.9736842105263153,29.0,19.973684210526315
2022-01-29,2.6842105263157894,35.0,26.026315789473685
2022-01-30,2.6842105263157894,35.0,26.026315789473685
2022-01-31,2.6842105263157894,35.0,26.026315789473685
2022-02-01,2.6842105263157894,35.0,26.026315789473685
2022-02-02,2.6842105263157894,35.0,26.026315789473685
2022-02-03,2.6842105263157894,35.0,26.026315789473685
2022-02-04,2.6842105263157894,35.0,26.026315789473685
2022-02-05,2.4868421052631575,29.0,23.605263157894736
2022-02-06,2.4868421052631575,29.0,23.605263157894736
2022-02-07,2.4868421052631575,29.0,23.605263157894736
2022-02-08,2.4868421052631575,29.0,23.605263157894736
2022-02-09,2.4868421052631575,29.0,23.605263157894736
2022-02-10,2.4868421052631575,29.0,23.605263157894736
2022-02-11,2.4868421052631575,29.0,23.605263157894736
2022-02-12,3.0789473684210518,48.0,24.21052631578947
2022-02-13,3.0789473684210518,48.0,24.21052631578947
2022-02-14,3.0789473684210518,48.0,24.21052631578947
2022-02-15,3.0789473684210518,48.0,24.21052631578947
2022-02-16,3.0789473684210518,48.0,24.21052631578947
2022-02-17,3.0789473684210518,48.0,24.21052631578947
2022-02-18,3.0789473684210518,48.0,24.21052631578947
2022-02-19,2.9605263157894735,41.0,26.63157894736842
2022-02-20,2.9605263157894735,41.0,26.63157894736842
2022-02-21,2.9605263157894735,41.0,26.63157894736842
2022-02-22,2.9605263157894735,41.0,26.63157894736842
2022-02-23,2.9605263157894735,41.0,26.63157894736842
2022-02-24,2.9605263157894735,41.0,26.63157894736842
2022-02-25,2.9605263157894735,41.0,26.63157894736842
2022-02-26,2.802631578947368,36.0,60.526315789473685
2022-02-27,2.802631578947368,36.0,60.526315789473685
2022-02-28,2.802631578947368,36.0,60.526315789473685
2022-03-01,2.802631578947368,36.0,60.526315789473685
2022-03-02,2.802631578947368,36.0,60.526315789473685
2022-03-03,2.802631578947368,36.0,60.526315789473685
2022-03-04,2.802631578947368,36.0,60.526315789473685
2022-03-05,3.0394736842105265,39.0,55.07894736842106
2022-03-06,3.0394736842105265,39.0,55.07894736842106
2022-03-07,3.0394736842105265,39.0,55.07894736842106
2022-03-08,3.0394736842105265,39.0,55.07894736842106
2022-03-09,3.0394736842105265,39.0,55.07894736842106
2022-03-10,3.0394736842105265,39.0,55.07894736842106
2022-03-11,3.0394736842105265,39.0,55.07894736842106
2022-03-12,2.7631578947368416,52.0,41.76315789473684
2022-03-13,2.7631578947368416,52.0,41.76315789473684
2022-03-14,2.7631578947368416,52.0,41.76315789473684
2022-03-15,2.7631578947368416,52.0,41.76315789473684
2022-03-16,2.7631578947368416,52.0,41.76315789473684
2022-03-17,2.7631578947368416,52.0,41.76315789473684
2022-03-18,2.7631578947368416,52.0,41.76315789473684
2022-03-19,2.4078947368421053,42.0,33.89473684210526
2022-03-20,2.4078947368421053,42.0,33.89473684210526
2022-03-21,2.4078947368421053,42.0,33.89473684210526
2022-03-22,2.4078947368421053,42.0,33.89473684210526
2022-03-23,2.4078947368421053,42.0,33.89473684210526
2022-03-24,2.4078947368421053,42.0,33.89473684210526
2022-03-25,2.4078947368421053,42.0,33.89473684210526
2022-03-26,3.0,37.0,34.5
2022-03-27,3.0,37.0,34.5
2022-03-28,3.0,37.0,34.5
2022-03-29,3.0,37.0,34.5
2022-03-30,3.0,37.0,34.5
2022-03-31,3.0,37.0,34.5
2022-04-01,3.0,37.0,34.5
2022-04-02,3.7499999999999996,39.0,35.71052631578947
2022-04-03,3.7499999999999996,39.0,35.71052631578947
2022-04-04,3.7499999999999996,39.0,35.71052631578947
2022-04-05,3.7499999999999996,39.0,35.71052631578947
2022-04-06,3.7499999999999996,39.0,35.71052631578947
2022-04-07,3.7499999999999996,39.0,35.71052631578947
2022-04-08,3.7499999999999996,39.0,35.71052631578947
2022-04-09,3.5131578947368416,37.0,36.31578947368421
2022-04-10,3.5131578947368416,37.0,36.31578947368421
2022-04-11,3.5131578947368416,37.0,36.31578947368421
2022-04-12,3.5131578947368416,37.0,36.31578947368421
2022-04-13,3.5131578947368416,37.0,36.31578947368421
2022-04-14,3.5131578947368416,37.0,36.31578947368421
2022-04-15,3.5131578947368416,37.0,36.31578947368421
2022-04-16,2.723684210526316,56.0,31.473684210526315
2022-04-17,2.723684210526316,56.0,31.473684210526315
2022-04-18,2.723684210526316,56.0,31.473684210526315
2022-04-19,2.723684210526316,56.0,31.473684210526315
2022-04-20,2.723684210526316,56.0,31.473684210526315
2022-04-21,2.723684210526316,56.0,31.473684210526315
2022-04-22,2.723684210526316,56.0,31.473684210526315
2022-04-23,3.2763157894736836,43.0,33.28947368421053
2022-04-24,3.2763157894736836,43.0,33.28947368421053
2022-04-25,3.2763157894736836,43.0,33.28947368421053
2022-04-26,3.2763157894736836,43.0,33.28947368421053
2022-04-27,3.2763157894736836,43.0,33.28947368421053
2022-04-28,3.2763157894736836,43.0,33.28947368421053
2022-04-29,3.2763157894736836,43.0,33.28947368421053
2022-04-30,3.3947368421052624,42.0,35.71052631578947
2022-05-01,3.3947368421052624,42.0,35.71052631578947
2022-05-02,3.3947368421052624,42.0,35.71052631578947
2022-05-03,3.3947368421052624,42.0,35.71052631578947
2022-05-04,3.3947368421052624,42.0,35.71052631578947
2022-05-05,3.3947368421052624,42.0,35.71052631578947
2022-05-06,3.3947368421052624,42.0,35.71052631578947
2022-05-07,3.4736842105263155,46.0,35.71052631578947
2022-05-08,3.4736842105263155,46.0,35.71052631578947
2022-05-09,3.4736842105263155,46.0,35.71052631578947
2022-05-10,3.4736842105263155,46.0,35.71052631578947
2022-05-11,3.4736842105263155,46.0,35.71052631578947
2022-05-12,3.4736842105263155,46.0,35.71052631578947
2022-05-13,3.4736842105263155,46.0,35.71052631578947
2022-05-14,2.8815789473684204,62.0,34.5
2022-05-15,2.8815789473684204,62.0,34.5
2022-05-16,2.8815789473684204,62.0,34.5
2022-05-17,2.8815789473684204,62.0,34.5
2022-05-18,2.8815789473684204,62.0,34.5
2022-05-19,2.8815789473684204,62.0,34.5
2022-05-20,2.8815789473684204,62.0,34.5
2022-05-21,2.4078947368421053,46.0,29.657894736842103
2022-05-22,2.4078947368421053,46.0,29.657894736842103
2022-05-23,2.4078947368421053,46.0,29.657894736842103
2022-05-24,2.4078947368421053,46.0,29.657894736842103
2022-05-25,2.4078947368421053,46.0,29.657894736842103
2022-05-26,2.4078947368421053,46.0,29.657894736842103
2022-05-27,2.4078947368421053,46.0,29.657894736842103
2022-05-28,1.9736842105263153,38.0,28.44736842105263
2022-05-29,1.9736842105263153,38.0,28.44736842105263
2022-05-30,1.9736842105263153,38.0,28.44736842105263
2022-05-31,1.9736842105263153,38.0,28.44736842105263
2022-06-01,1.9736842105263153,38.0,28.44736842105263
2022-06-02,1.9736842105263153,38.0,28.44736842105263
2022-06-03,1.9736842105263153,38.0,28.44736842105263
2022-06-04,1.4210526315789473,37.0,25.42105263157895
2022-06-05,1.4210526315789473,37.0,25.42105263157895
2022-06-06,1.4210526315789473,37.0,25.42105263157895
2022-06-07,1.4210526315789473,37.0,25.42105263157895
2022-06-08,1.4210526315789473,37.0,25.42105263157895
2022-06-09,1.4210526315789473,37.0,25.42105263157895
2022-06-10,1.4210526315789473,37.0,25.42105263157895
2022-06-11,1.934210526315789,64.0,23.605263157894736
2022-06-12,1.934210526315789,64.0,23.605263157894736
2022-06-13,1.934210526315789,64.0,23.605263157894736
2022-06-14,1.934210526315789,64.0,23.605263157894736
2022-06-15,1.934210526315789,64.0,23.605263157894736
2022-06-16,1.934210526315789,64.0,23.605263157894736
2022-06-17,1.934210526315789,64.0,23.605263157894736
2022-06-18,1.4210526315789473,69.0,21.78947368421053
2022-06-19,1.4210526315789473,69.0,21.78947368421053
2022-06-20,1.4210526315789473,69.0,21.78947368421053
2022-06-21,1.4210526315789473,69.0,21.78947368421053
2022-06-22,1.4210526315789473,69.0,21.78947368421053
2022-06-23,1.4210526315789473,69.0,21.78947368421053
2022-06-24,1.4210526315789473,69.0,21.78947368421053
2022-06-25,1.3815789473684208,43.0,19.36842105263158
2022-06-26,1.3815789473684208,43.0,19.36842105263158
2022-06-27,1.3815789473684208,43.0,19.36842105263158
2022-06-28,1.3815789473684208,43.0,19.36842105263158
2022-06-29,1.3815789473684208,43.0,19.36842105263158
2022-06-30,1.3815789473684208,43.0,19.36842105263158
2022-07-01,1.3815789473684208,43.0,19.36842105263158
2022-07-02,1.2631578947368418,45.0,20.57894736842105
2022-07-03,1.2631578947368418,45.0,20.57894736842105
2022-07-04,1.2631578947368418,45.0,20.57894736842105
2022-07-05,1.2631578947368418,45.0,20.57894736842105
2022-07-06,1.2631578947368418,45.0,20.57894736842105
2022-07-07,1.2631578947368418,45.0,20.57894736842105
2022-07-08,1.2631578947368418,45.0,20.57894736842105
2022-07-09,1.3421052631578947,38.0,22.394736842105264
2022-07-10,1.3421052631578947,38.0,22.394736842105264
2022-07-11,1.3421052631578947,38.0,22.394736842105264
2022-07-12,1.3421052631578947,38.0,22.394736842105264
2022-07-13,1.3421052631578947,38.0,22.394736842105264
2022-07-14,1.3421052631578947,38.0,22.394736842105264
2022-07-15,1.3421052631578947,38.0,22.394736842105264
2022-07-16,1.4210526315789473,64.0,20.57894736842105
2022-07-17,1.4210526315789473,64.0,20.57894736842105
2022-07-18,1.4210526315789473,64.0,20.57894736842105
2022-07-19,1.4210526315789473,64.0,20.57894736842105
2022-07-20,1.4210526315789473,64.0,20.57894736842105
2022-07-21,1.4210526315789473,64.0,20.57894736842105
2022-07-22,1.4210526315789473,64.0,20.57894736842105
2022-07-23,1.2236842105263157,36.0,19.973684210526315
2022-07-24,1.2236842105263157,36.0,19.973684210526315
2022-07-25,1.2236842105263157,36.0,19.973684210526315
2022-07-26,1.2236842105263157,36.0,19.973684210526315
2022-07-27,1.2236842105263157,36.0,19.973684210526315
2022-07-28,1.2236842105263157,36.0,19.973684210526315
2022-07-29,1.2236842105263157,36.0,19.973684210526315
2022-07-30,1.2631578947368418,49.0,19.973684210526315
2022-07-31,1.2631578947368418,49.0,19.973684210526315
2022-08-01,1.2631578947368418,49.0,19.973684210526315
2022-08-02,1.2631578947368418,49.0,19.973684210526315
2022-08-03,1.2631578947368418,49.0,19.973684210526315
2022-08-04,1.2631578947368418,49.0,19.973684210526315
2022-08-05,1.2631578947368418,49.0,19.973684210526315
2022-08-06,1.2236842105263157,50.0,19.973684210526315
2022-08-07,1.2236842105263157,50.0,19.973684210526315
2022-08-08,1.2236842105263157,50.0,19.973684210526315
2022-08-09,1.2236842105263157,50.0,19.973684210526315
2022-08-10,1.2236842105263157,50.0,19.973684210526315
2022-08-11,1.2236842105263157,50.0,19.973684210526315
2022-08-12,1.2236842105263157,50.0,19.973684210526315
2022-08-13,1.144736842105263,100.0,19.36842105263158
2022-08-14,1.144736842105263,100.0,19.36842105263158
2022-08-15,1.144736842105263,100.0,19.36842105263158
2022-08-16,1.144736842105263,100.0,19.36842105263158
2022-08-17,1.144736842105263,100.0,19.36842105263158
2022-08-18,1.144736842105263,100.0,19.36842105263158
2022-08-19,1.144736842105263,100.0,19.36842105263158
2022-08-20,1.3421052631578947,70.0,19.973684210526315
2022-08-21,1.3421052631578947,70.0,19.973684210526315
2022-08-22,1.3421052631578947,70.0,19.973684210526315
2022-08-23,1.3421052631578947,70.0,19.973684210526315
2022-08-24,1.3421052631578947,70.0,19.973684210526315
2022-08-25,1.3421052631578947,70.0,19.973684210526315
2022-08-26,1.3421052631578947,70.0,19.973684210526315
2022-08-27,1.5,46.0,19.973684210526315
2022-08-28,1.5,46.0,19.973684210526315
2022-08-29,1.5,46.0,19.973684210526315
2022-08-30,1.5,46.0,19.973684210526315
2022-08-31,1.5,46.0,19.973684210526315
2022-09-01,1.5,46.0,19.973684210526315
2022-09-02,1.5,46.0,19.973684210526315
2022-09-03,1.5789473684210524,38.0,21.184210526315788
2022-09-04,1.5789473684210524,38.0,21.184210526315788
2022-09-05,1.5789473684210524,38.0,21.184210526315788
2022-09-06,1.5789473684210524,38.0,21.184210526315788
2022-09-07,1.5789473684210524,38.0,21.184210526315788
2022-09-08,1.5789473684210524,38.0,21.184210526315788
2022-09-09,1.5789473684210524,38.0,21.184210526315788
2022-09-10,1.657894736842105,33.0,22.394736842105264
2022-09-11,1.657894736842105,33.0,22.394736842105264
2022-09-12,1.657894736842105,33.0,22.394736842105264
2022-09-13,1.657894736842105,33.0,22.394736842105264
2022-09-14,1.657894736842105,33.0,22.394736842105264
2022-09-15,1.657894736842105,33.0,22.394736842105264
2022-09-16,1.657894736842105,33.0,22.394736842105264
2022-09-17,2.210526315789473,59.0,24.21052631578947
2022-09-18,2.210526315789473,59.0,24.21052631578947
2022-09-19,2.210526315789473,59.0,24.21052631578947
2022-09-20,2.210526315789473,59.0,24.21052631578947
2022-09-21,2.210526315789473,59.0,24.21052631578947
2022-09-22,2.210526315789473,59.0,24.21052631578947
2022-09-23,2.210526315789473,59.0,24.21052631578947
2022-09-24,2.328947368421052,51.0,25.42105263157895
2022-09-25,2.328947368421052,51.0,25.42105263157895
2022-09-26,2.328947368421052,51.0,25.42105263157895
2022-09-27,2.328947368421052,51.0,25.42105263157895
2022-09-28,2.328947368421052,51.0,25.42105263157895
2022-09-29,2.328947368421052,51.0,25.42105263157895
2022-09-30,2.328947368421052,51.0,25.42105263157895
2022-10-01,2.4078947368421053,47.0,24.81578947368421
2022-10-02,2.4078947368421053,47.0,24.81578947368421
2022-10-03,2.4078947368421053,47.0,24.81578947368421
2022-10-04,2.4078947368421053,47.0,24.81578947368421
2022-10-05,2.4078947368421053,47.0,24.81578947368421
2022-10-06,2.4078947368421053,47.0,24.81578947368421
2022-10-07,2.4078947368421053,47.0,24.81578947368421
2022-10-08,2.644736842105263,54.0,26.63157894736842
2022-10-09,2.644736842105263,54.0,26.63157894736842
2022-10-10,2.644736842105263,54.0,26.63157894736842
2022-10-11,2.644736842105263,54.0,26.63157894736842
2022-10-12,2.644736842105263,54.0,26.63157894736842
2022-10-13,2.644736842105263,54.0,26.63157894736842
2022-10-14,2.644736842105263,54.0,26.63157894736842
2022-10-15,2.4868421052631575,62.0,26.026315789473685
2022-10-16,2.4868421052631575,62.0,26.026315789473685
2022-10-17,2.4868421052631575,62.0,26.026315789473685
2022-10-18,2.4868421052631575,62.0,26.026315789473685
2022-10-19,2.4868421052631575,62.0,26.026315789473685
2022-10-20,2.4868421052631575,62.0,26.026315789473685
2022-10-21,2.4868421052631575,62.0,26.026315789473685
2022-10-22,3.1184210526315783,53.0,25.42105263157895
2022-10-23,3.1184210526315783,53.0,25.42105263157895
2022-10-24,3.1184210526315783,53.0,25.42105263157895
2022-10-25,3.1184210526315783,53.0,25.42105263157895
2022-10-26,3.1184210526315783,53.0,25.42105263157895
2022-10-27,3.1184210526315783,53.0,25.42105263157895
2022-10-28,3.1184210526315783,53.0,25.42105263157895
2022-10-29,3.2368421052631575,51.0,27.236842105263158
2022-10-30,3.2368421052631575,51.0,27.236842105263158
2022-10-31,3.2368421052631575,51.0,27.236842105263158
2022-11-01,3.2368421052631575,51.0,27.236842105263158
2022-11-02,3.2368421052631575,51.0,27.236842105263158
2022-11-03,3.2368421052631575,51.0,27.236842105263158
2022-11-04,3.2368421052631575,51.0,27.236842105263158
2022-11-05,3.434210526315789,51.0,29.657894736842103
2022-11-06,3.434210526315789,51.0,29.657894736842103
2022-11-07,3.434210526315789,51.0,29.657894736842103
2022-11-08,3.434210526315789,51.0,29.657894736842103
2022-11-09,3.434210526315789,51.0,29.657894736842103
2022-11-10,3.434210526315789,51.0,29.657894736842103
2022-11-11,3.434210526315789,51.0,29.657894736842103
2022-11-12,3.0789473684210518,51.0,42.973684210526315
2022-11-13,3.0789473684210518,51.0,42.973684210526315
2022-11-14,3.0789473684210518,51.0,42.973684210526315
2022-11-15,3.0789473684210518,51.0,42.973684210526315
2022-11-16,3.0789473684210518,51.0,42.973684210526315
2022-11-17,3.0789473684210518,51.0,42.973684210526315
2022-11-18,3.0789473684210518,51.0,42.973684210526315
2022-11-19,3.828947368421052,42.0,42.973684210526315
2022-11-20,3.828947368421052,42.0,42.973684210526315
2022-11-21,3.828947368421052,42.0,42.973684210526315
2022-11-22,3.828947368421052,42.0,42.973684210526315
2022-11-23,3.828947368421052,42.0,42.973684210526315
2022-11-24,3.828947368421052,42.0,42.973684210526315
2022-11-25,3.828947368421052,42.0,42.973684210526315
2022-11-26,1.5789473684210524,31.0,33.89473684210526
2022-11-27,1.5789473684210524,31.0,33.89473684210526
2022-11-28,1.5789473684210524,31.0,33.89473684210526
2022-11-29,1.5789473684210524,31.0,33.89473684210526
2022-11-30,1.5789473684210524,31.0,33.89473684210526
2022-12-01,1.5789473684210524,31.0,33.89473684210526
2022-12-02,1.5789473684210524,31.0,33.89473684210526
2022-12-03,3.671052631578947,39.0,33.28947368421053
2022-12-04,3.671052631578947,39.0,33.28947368421053
2022-12-05,3.671052631578947,39.0,33.28947368421053
2022-12-06,3.671052631578947,39.0,33.28947368421053
2022-12-07,3.671052631578947,39.0,33.28947368421053
2022-12-08,3.671052631578947,39.0,33.28947368421053
2022-12-09,3.671052631578947,39.0,33.28947368421053
2022-12-10,3.710526315789473,39.0,35.10526315789474
2022-12-11,3.710526315789473,39.0,35.10526315789474
2022-12-12,3.710526315789473,39.0,35.10526315789474
2022-12-13,3.710526315789473,39.0,35.10526315789474
2022-12-14,3.710526315789473,39.0,35.10526315789474
2022-12-15,3.710526315789473,39.0,35.10526315789474
2022-12-16,3.710526315789473,39.0,35.10526315789474
2022-12-17,3.6315789473684204,40.0,33.89473684210526
2022-12-18,3.6315789473684204,40.0,33.89473684210526
2022-12-19,3.6315789473684204,40.0,33.89473684210526
